,id,distance_to_water
0,7129300520,8.24882050275721
1,6414100192,20.644166057166892
2,5631500400,32.38712500345161
3,2487200875,18.764408033750918
4,1954400510,0.055287000688196766
5,7237550310,0.5086404063365957
6,1321400060,4.588821057163544
7,2008000270,0.597099607438339
8,2414600126,0.02211480027622152
9,3793500160,0.39806640495863077
10,1736800520,0.3870090048205201
11,9212900260,0.37595160468319494
12,114101516,0.0331722004135466
13,6054650070,0.3870090048205201
14,1175000570,0.01105740013811076
15,9297300055,16.541870606064506
16,1875500060,0.13268880165261504
17,6865200140,0.42018120523406666
18,16000397,39.92827189739251
19,7983200060,0.01105740013811076
20,6300500875,0.0331722004135466
21,2524049179,0.0
22,7137970340,0.1105740013771792
23,8091400200,0.02211480027543584
24,3814700200,0.09951660123828276
25,1202000200,3.648942045455556
26,1794500383,0.07740180096441829
27,3303700376,0.6413292079892108
28,5101402488,0.1769184022042724
29,1873100390,43.61038614326083
30,8562750320,0.04422960055087168
31,2426039314,0.09951660123985412
32,461000390,2.764350034435765
33,7589200193,3.5494254442157023
34,7955080270,0.09951660123985412
35,9547205180,0.2653776033052301
36,9435300030,0.12163140151528995
37,2768000400,0.0331722004135466
38,7895500070,38.50186727962336
39,2078500320,0.1548036019280509
40,5547700270,0.19903320247970824
41,7766200013,14.96066238636731
42,7203220400,0.497583006198485
43,9270200160,3.195588639807943
44,1432701230,0.0
45,8035350320,0.09951660123985412
46,8945200830,46.68434338155348
47,4178300310,0.34277940426964837
48,9215400105,0.07740180096441829
49,822039084,0.0
50,5245600105,11.997279149451836
51,7231300125,0.3870090048205201
52,7518505990,0.055287000688196766
53,3626039271,0.9288216115698766
54,4217401195,1.8023562224523424
55,9822700295,0.12163140151528995
56,9478500640,0.16586100206616164
57,2799800710,0.16586100206616164
58,7922800400,0.03317220041276093
59,8079040320,0.254320203167905
60,1516000055,0.0331722004135466
61,9558200045,0.2985498037187767
62,5072410070,0.1105740013771792
63,9528102996,0.02211480027543584
64,1189001180,0.23220540289246916
65,3253500160,0.254320203167905
66,3394100030,0.011057400137325084
67,3717000160,10.924711336090448
68,1274500060,5.440240867769787
69,1802000060,0.04422960055087168
70,1525059190,0.11057400137796489
71,1049000060,0.18797580234159747
72,8820901275,10.471357930442835
73,5416510140,0.30960720385688745
74,3444100400,31.24821278926313
75,3276920270,0.08845920110174336
76,4036801170,0.08845920110174336
77,2391600320,0.0
78,6300000287,0.15480360192883658
79,1531000030,0.8403624104681333
80,5104520400,0.03317220041276093
81,7437100340,0.210090602617819
82,9418400240,0.02211480027543584
83,1523059105,0.7629606095045007
84,1133000671,0.01105740013811076
85,4232902595,2.3220540289262632
86,2599001200,8.337279703858956
87,3342103156,18.742293233475483
88,1332700270,16.774076008956975
89,3869900162,14.684227382923183
90,2791500270,48.55304400483213
91,5036300431,0.06634440082630752
92,4168000060,24.92337991047433
93,6021501535,40.768634307860644
94,1483300570,5.329666866392608
95,3422049190,15.01594938705629
96,1099611230,24.237821101933466
97,722079104,0.6634440082646466
98,7338200240,0.4644108057849383
99,1952200240,0.06634440082630752
100,5200100125,0.08845920110252904
101,7214720075,0.02211480027543584
102,2450000295,0.0
103,6197800045,0.23220540289246916
104,1328310370,0.1437462017907258
105,546000875,9.398790117081447
106,3530510041,0.02211480027543584
107,1853000400,0.04422960055087168
108,3134100116,0.08845920110174336
109,9545230140,0.07740180096441829
110,3362400511,41.199872913232824
111,2525310310,0.2653776033060158
112,6126500060,0.02211480027543584
113,8961960160,40.083075499320564
114,3626039325,1.0172808126724058
115,3362400431,41.21093031337094
116,4060000240,4.223926852617674
117,3454800060,0.04422960055087168
118,1695900060,0.14374620178994013
119,7278700070,0.01105740013811076
120,6675500070,46.68434338155348
121,3626039187,3.2840478409096865
122,3524049083,0.13268880165261504
123,3275860240,13.080904362951335
124,4389200955,8.392566704547152
125,4058801670,21.915767073007988
126,8732020310,21.340782265845082
127,2331300505,0.04422960055087168
128,7853210060,0.0331722004135466
129,3668000070,3.173473839532507
130,9545240070,0.055287000688196766
131,1243100136,4.522476656337236
132,8929000270,0.011057400137325084
133,2767602356,10.991055736916756
134,921049315,0.21009060261703333
135,3655000070,0.02211480027543584
136,4027700812,40.33739570248926
137,3992700335,10.106463725897749
138,2767603505,11.123744538570156
139,4232901525,0.0
140,1777500060,0.09951660123906846
141,1432900240,0.055287000688196766
142,6140100875,0.02211480027543584
143,6071600370,0.0
144,809001525,9.730512121213769
145,3224079105,0.13268880165340072
146,8075400570,0.06634440082630752
147,1994200024,0.6745014084019717
148,3362900810,15.082293787881813
149,1324300398,0.38700900482130574
150,537000445,0.23220540289246916
151,7855801670,0.12163140151528995
152,7920100045,0.1437462017907258
153,8960000030,0.0663444008270932
154,6388930390,0.0
155,8731900200,43.54404174243452
156,8029200135,44.88198715910193
157,1081200350,0.01105740013811076
158,84000105,0.0331722004135466
159,3756500060,38.78935968320482
160,7215720160,0.3317220041323233
161,3574800520,35.64905804408586
162,2617300160,0.08845920110252904
163,2558660270,0.48652560606037415
164,2009000370,6.280603278238707
165,1836980160,0.1548036019280509
166,3261020370,28.50597755510358
167,1755700060,0.2653776033060158
168,4330600435,0.464410805785724
169,9542800700,2.554259431818732
170,1999700045,0.7850754097799366
171,1762600070,0.254320203167905
172,1687900520,0.13268880165261504
173,7234600798,0.1548036019280509
174,3881900445,0.16586100206616164
175,2254502445,0.09951660123985412
176,5437810320,46.09830117425326
177,9158100075,39.9835588980815
178,3830630310,0.04422960055165736
179,8123100045,12.61649355716561
180,3127200041,0.04422960055165736
181,6661200320,0.04422960055087168
182,11510310,18.51008783058301
183,825059270,0.18797580234159747
184,8731951370,51.18470523761528
185,1954440060,0.40912380509595586
186,2264500350,0.0
187,1115810060,0.40912380509674157
188,9477200200,0.055287000688196766
189,1432600560,0.2874924035806659
190,2287000060,0.1105740013771792
191,3663500060,0.4975830061976993
192,3996900125,0.13268880165261504
193,7796450200,3.516253243802155
194,7549802535,0.05528700068898244
195,3278600320,0.0
196,2824079053,0.06634440082630752
197,1222069094,0.18797580234159747
198,3542300060,0.13268880165261504
199,2222059065,0.05528700068898244
200,7551300060,35.81491904615123
201,100600550,3.4941384435267198
202,3211100860,0.586042207301014
203,3456000310,0.01105740013811076
204,9526600140,0.15480360192883658
205,7465900060,0.09951660123985412
206,1222000055,0.1548036019280509
207,6300000550,0.2211480027551441
208,2310030510,0.05528700068898244
209,1025049114,8.801690509643892
210,8677300550,0.2211480027551441
211,4014400292,6.944047286503354
212,1102000196,0.08845920110174336
213,257000138,0.09951660123985412
214,46100204,11.355949941462624
215,1909600046,28.693953357444393
216,1250202145,0.0
217,7611200125,0.0331722004135466
218,5611500140,0.15480360192883658
219,7138000260,0.01105740013811076
220,626059335,12.793411959369884
221,1922059282,30.385735578519554
222,705700390,0.17691840220348673
223,7454001200,20.63310865703035
224,8682281200,0.12163140151528995
225,7972000200,48.27660900138879
226,722059070,30.385735578519554
227,7202340400,0.09951660123985412
228,8096000060,0.0
229,2424000060,0.2764350034433409
230,9264902050,0.06634440082630752
231,943100260,0.011057400137325084
232,3677400445,0.04422960055087168
233,1762600320,0.12163140151528995
234,4058000060,0.5528700068874675
235,7228500560,0.29854980371956236
236,326069104,0.884592011019005
237,5152100060,26.21709572659008
238,3584000310,23.994558298903673
239,8150100045,13.456855967634532
240,1868901275,0.30960720385688745
241,6131600075,36.32355945248783
242,9468200125,14.429907179755277
243,8029510030,4.8099690599186875
244,2025069065,0.0
245,7899800890,0.2764350034433409
246,3021059276,44.649781756208675
247,3797001895,41.45419311640152
248,3832710960,0.08845920110174336
249,1310430400,12.196312351931542
250,1422300030,0.2874924035806659
251,1105000588,2.554259431818732
252,3830630060,0.02211480027543584
253,5101404898,0.13268880165261504
254,7972601890,0.05528700068898244
255,5127001620,0.2432628030305799
256,9407100800,0.21009060261703333
257,1873100060,0.08845920110252904
258,8722101360,0.01105740013811076
259,8644000060,22.269603877416532
260,3325069129,0.09951660123985412
261,1400300055,0.04422960055087168
262,2123039032,0.0
263,8078560140,0.04422960055087168
264,3438500192,0.1105740013771792
265,7974200510,0.01105740013811076
266,2557000400,47.54682059229784
267,7960900060,3.073957238292653
268,4054500390,0.2211480027543584
269,6378500125,18.0567344249354
270,1745100140,22.910933085404956
271,2976800796,0.18797580234159747
272,4235400186,0.07740180096441829
273,4215100060,0.2653776033060158
274,9189700045,0.12163140151528995
275,1126049053,43.49981214188365
276,2022069200,8.127189101241136
277,9412900055,3.0297276377417814
278,1722059235,35.27310643940187
279,6874200960,18.001447424247203
280,7424700045,0.6081570075764499
281,7202360350,0.08845920110174336
282,5634500392,0.07740180096363261
283,1509500060,0.02211480027543584
284,7214810350,0.03317220041276093
285,6647200060,39.08790948692359
286,9552700140,0.055287000688196766
287,2200500350,0.04422960055087168
288,6113400046,0.04422960055087168
289,6619910140,12.096795750691689
290,1115450240,0.0331722004135466
291,6073240060,0.04422960055165736
292,9297300045,16.50869840565096
293,9510920070,0.08845920110252904
294,5468730030,0.01105740013811076
295,8079030390,0.23220540289246916
296,600000152,0.11057400137796489
297,1840000030,0.09951660123985412
298,3225069065,0.0
299,3260800030,0.16586100206616164
300,2747100024,37.83842327135872
301,5104530560,0.02211480027622152
302,4330600350,0.28749240358223727
303,5016001535,0.7519032093663899
304,7280300196,50.78663883265665
305,8651520400,0.09951660123906846
306,7171200445,0.07740180096441829
307,3204800200,0.0331722004135466
308,3416600800,0.35383680440697346
309,7994700030,0.0331722004135466
310,1860600135,0.07740180096441829
311,4139480200,2.0345616253448116
312,1328320800,0.254320203167905
313,7771300125,0.13268880165340072
314,3422059208,0.5418126067501423
315,9521101455,0.30960720385688745
316,4337000335,0.7297884090909542
317,325059286,0.08845920110174336
318,2597650240,0.07740180096441829
319,3353400435,46.09830117425326
320,7972000240,48.199207200424375
321,7520000520,5.716675871213914
322,3530210260,24.370509903587653
323,1959700550,0.11057400137796489
324,1665400045,0.04422960055087168
325,9542850320,0.011057400137325084
326,3179100060,0.09951660123985412
327,2946001550,12.638608357441047
328,8078490390,46.79491738293145
329,9550201550,0.3648942045450842
330,191100045,0.03317220041276093
331,5009600070,0.2874924035814516
332,200350070,0.8956494111571157
333,2877103726,0.09951660123985412
334,405100295,43.42241034092002
335,4268200055,17.32694601584444
336,3126069068,15.789967396698119
337,1115300070,0.30960720385688745
338,6414100671,20.776854858820293
339,7004200060,0.03317220041276093
340,7852110140,0.05528700068898244
341,3969300030,25.11135571281593
342,4048400070,0.0
343,808000070,0.01105740013811076
344,7374200030,0.1769184022042724
345,7325600160,0.18797580234159747
346,2757000030,5.307552066116386
347,616000140,0.24326280302979428
348,3363900111,14.662112582647747
349,9262800171,27.853590946976258
350,6607000126,10.570874531682689
351,5416510830,0.29854980371956236
352,2201500030,0.2211480027551441
353,325059171,0.4754682059222634
354,952003285,0.1548036019280509
355,3211290370,0.02211480027543584
356,1072010350,0.38700900482130574
357,8856950070,0.01105740013811076
358,925059078,0.2653776033052301
359,7855801090,0.16586100206616164
360,723099065,0.2985498037187767
361,6116500075,0.06634440082630752
362,1118500030,0.15480360192883658
363,424069250,0.01105740013811076
364,3291800710,0.08845920110174336
365,6838700060,0.02211480027543584
366,2231500030,0.19903320247970824
367,7683900200,3.1403016391189604
368,8155830060,0.02211480027543584
369,98020310,0.09951660123906846
370,9423400140,0.01105740013811076
371,1545804860,0.2653776033060158
372,2883200160,0.30960720385688745
373,7132300695,0.011057400137325084
374,1726059053,41.99600572315009
375,624111000,39.02156508609728
376,808300310,0.30960720385688745
377,8563040160,6.291660678376818
378,713500030,0.12163140151528995
379,8651600160,0.04422960055087168
380,9517200030,0.33172200413153763
381,2460700700,0.24326280302979428
382,1223039290,12.6054361570275
383,2890100060,0.09951660123985412
384,7972600860,0.0
385,8857320070,0.18797580234159747
386,4047200695,0.07740180096441829
387,1653500070,0.1437462017907258
388,1923000030,0.02211480027543584
389,3649100320,6.966162086778004
390,7375300160,0.08845920110174336
391,5175800060,0.01105740013811076
392,1604601375,0.08845920110174336
393,2473251090,0.01105740013811076
394,9126100861,0.02211480027543584
395,3420069065,48.32083860193966
396,6021501685,40.8681509091005
397,1151100070,0.8071902100553724
398,8856950240,0.01105740013811076
399,9385200055,0.011057400137325084
400,7821200390,0.011057400137325084
401,8078520310,5.528700068872317
402,1565950030,7.143080488982275
403,1560930070,0.02211480027543584
404,6700400140,0.0
405,2422029094,0.08845920110174336
406,1774220160,0.12163140151528995
407,1525200060,0.2211480027551441
408,1678400105,0.04422960055087168
409,3426059070,0.04422960055165736
410,824079032,0.2874924035814516
411,2697100140,0.1548036019280509
412,8724300030,0.1105740013771792
413,8678500060,0.12163140151528995
414,625049299,0.5418126067493566
415,6073200075,0.0
416,6388900710,0.12163140151528995
417,1442860160,0.05528700068898244
418,7942600310,0.1105740013771792
419,1545808560,0.13268880165340072
420,936000060,0.05528700068898244
421,9808650060,0.01105740013811076
422,3754700160,0.2211480027551441
423,305500140,0.254320203167905
424,5468750060,0.09951660123828276
425,2944010240,0.4422960055095025
426,3454000060,0.2874924035814516
427,646910160,8.746403508955694
428,8564950390,40.2378791012494
429,2268400350,0.0663444008270932
430,7504101040,0.08845920110174336
431,11500890,18.078849225210835
432,9528102772,0.09951660123985412
433,284000223,0.04422960055087168
434,3353401710,19.38362244146469
435,8159610030,0.03317220041276093
436,3179100435,0.055287000688196766
437,822079033,0.16586100206616164
438,8857600960,0.06634440082630752
439,1774000200,0.06634440082630752
440,2024069128,7.010391687328875
441,1049010390,0.11057400137796489
442,7905370390,3.3835644421495403
443,4140090240,39.607607293398296
444,4055700030,31.148696188024058
445,3775300030,10.095406325760424
446,2525300030,0.30960720385688745
447,1324059104,0.02211480027543584
448,2287000030,4.223926852617674
449,7702010030,34.88609743458136
450,1529200340,0.12163140151528995
451,2122039094,0.0
452,1742800030,20.323501453172682
453,1796360350,32.15491960055835
454,6154500070,0.011057400137325084
455,1843100340,0.254320203167905
456,8944290160,0.055287000688196766
457,4166600473,44.04162474863301
458,7282300125,44.329117152214465
459,8658300340,0.011057400137325084
460,2419600075,20.312444053034568
461,2621760350,0.32066460399578384
462,1723049270,0.254320203167905
463,4123840310,0.06634440082787887
464,2172000075,9.000723712123602
465,8651611170,0.02211480027543584
466,8820902200,4.821026460056013
467,8651610890,0.06634440082630752
468,1853080570,0.12163140151528995
469,3629920030,0.055287000688196766
